08/13/2007,18671.53,18855.88,18591.41,18771.31,13,701
08/14/2007,18982.82,19000,18965.9,18989.85,24,709
08/15/2007,19051.19,19087.15,18651.56,18902.39,58,724
08/16/2007,18780.75,18839.5,18150,18150,9,768
08/17/2007,17625.71,17625.71,17026.59,17243.57,10,770
08/20/2007,17348.25,18743.45,17348.25,18743.45,9,771
08/21/2007,19192.28,19210.3,19192.28,19200,16,769
08/22/2007,19374.13,19478.14,19328.01,19478.14,23,773
08/23/2007,19756.61,19800,19713.21,19800,14,772
08/24/2007,19800,19800,19800,19800,3,774
08/27/2007,20640.81,20640.81,20500,20500,13,766
08/28/2007,20262.34,20262.34,20262.15,20262.34,8,871
08/29/2007,19862.81,20121.01,19747.48,19826.47,19,814
08/30/2007,20151.18,20151.18,20071.71,20071.71,8,812
08/31/2007,20050,20050,19979,20050,3,189
09/03/2007,20400,20400,20390,20399,7,190
09/04/2007,20388.01,20388.01,20383.04,20386.02,5,196
09/05/2007,20396.96,20396.96,20396.96,20396.96,4,197
09/06/2007,20200,20200,20200,20200,5,197
09/10/2007,20100,20100,20100,20100,11,199
09/13/2007,19896.02,19896.02,19896.02,19896.02,2,201
09/14/2007,20769,20769,20375,20375,2,200
09/17/2007,20600,20800,20500,20800,18,201
09/18/2007,20700,20700,20400,20400,2,212
09/20/2007,20701.08,20701.08,20694.62,20694.62,3,195
09/21/2007,20450,20450,20450,20450,1,192
09/24/2007,20765.79,20795.03,20551.37,20795.03,4,197
09/25/2007,20600,20600,20600,20600,5,197
09/26/2007,20525.38,20525.38,20525.38,20525.38,9,260
09/27/2007,20578.5,20675.71,20578.5,20664.78,25,226
09/28/2007,20850,21300,20800,21300,9,87
10/08/2007,21300,21650,21300,21650,5,82
10/10/2007,22414,22414,22414,22414,1,82
10/11/2007,22201.34,22311,22201.34,22300.13,23,83
10/12/2007,22561,22767,22450,22763,11,93
10/15/2007,22850,22850,22650,22650,4,100
10/16/2007,22518.29,22518.29,22518.29,22518.29,3,105
10/17/2007,22800,22800,22800,22800,3,104
10/18/2007,22330,22330,21985,22000,15,107
10/19/2007,22000,22000,22000,22000,1,117
10/22/2007,21900,21900,21900,21900,2,110
10/23/2007,22000,22100,22000,22100,4,111
10/25/2007,22700,22700,22000,22000,3,4
10/29/2007,22675.49,22675.49,22496.13,22496.13,16,235
10/30/2007,22827.79,22840.82,22827.79,22840.82,6,158
10/31/2007,23200,23200,23200,23200,1,103
11/01/2007,23000,23005,23000,23005,17,102
11/05/2007,21555,21555,21400,21400,4,88
11/06/2007,21700,21700,21500,21500,3,89
11/08/2007,21850,21850,20693,20693,29,88
11/09/2007,20700,20700,20700,20700,6,106
11/12/2007,19700,19700,19400,19600,16,110
11/13/2007,20000,20325,20000,20000,3,118
11/14/2007,20000,20000,19940,19940,3,106
11/15/2007,21200,21200,20830,20830,25,106
11/19/2007,19800,20440,19800,20000,20,1260
11/20/2007,19850,20050,19800,20050,15,1251
11/21/2007,20300,20300,20300,20300,1,1249
11/22/2007,19000,19650,19000,19450,104,1245
11/23/2007,19200,19200,19200,19200,10,1303
11/26/2007,19821.13,19821.13,19648.46,19648.46,20,1439
11/27/2007,19159.04,19279.52,19153.02,19213.26,151,2012
11/28/2007,18700,19000,18600,18600,56,1279
11/29/2007,18565.65,19561.92,18563.85,19561.92,305,1253
11/30/2007,19350,19350,19100,19100,5,961
12/03/2007,19200,19400,19190,19400,201,931
12/04/2007,19980,19980,19800,19800,54,1122
12/05/2007,19900,20085,19875,20085,23,1176
12/06/2007,20085,21000,20085,20105,72,1197
12/07/2007,20105,20350,20105,20345,25,1227
12/10/2007,20400,20400,20260,20260,104,1227
12/11/2007,20400,20500,20100,20455,28,1312
12/12/2007,20500,20500,19500,19995,44,1339
12/13/2007,19450,19450,19180,19180,21,1376
12/14/2007,19250,19445,19250,19445,20,1397
12/17/2007,19445,19445,18700,18700,114,1388
12/18/2007,18895,18900,18550,18550,126,1453
12/19/2007,18550,19000,18550,19000,245,1435
12/20/2007,19200,19200,19200,19200,14,1432
12/26/2007,20444.97,21173.63,20417.84,20417.84,87,1511
12/27/2007,20300,20300,20300,20300,10,719
12/28/2007,20534.77,20565.13,20430.27,20460.41,137,2103
01/02/2008,20400,20600,20230,20325,69,1141
01/03/2008,20260,20260,20000,20000,113,1172
01/04/2008,20335,20335,20335,20335,1,1182
01/08/2008,22000,22000,20960,21000,88,1182
01/09/2008,21100,21240,21060,21240,25,1194
01/10/2008,21500,21500,21450,21450,4,1184
01/11/2008,21350,21350,21350,21350,20,1188
01/14/2008,21600,21670,21600,21605,27,1208
01/15/2008,21630,21630,21310,21310,16,1231
01/16/2008,20560,21000,20135,20135,53,1240
01/17/2008,19780,19950,19780,19950,14,1256
01/18/2008,19702.75,19950.38,19702.75,19950.38,17,1266
01/21/2008,19693.26,19742.78,18798.8,18798.8,140,1246
01/22/2008,17754.17,17754.17,16952.58,16957.5,288,1320
01/23/2008,17294.93,18090,17224.62,17870.78,211,1503
01/24/2008,18228.26,18228.26,17714.35,17971.3,77,1387
01/25/2008,18600,18600,18300,18300,37,1038
01/28/2008,17587.59,17587.59,17447.22,17447.22,273,1174
01/29/2008,17381.63,17381.63,17001.58,17221.12,1548,1410
01/30/2008,17500,17500,16700,17015,237,1262
01/31/2008,16930,17500,16875,16875,46,1486
02/01/2008,16965,17000,16350,16700,37,1506
02/04/2008,17330,18100,17330,18100,14,1506
02/05/2008,18350,18370,18000,18370,175,1506
02/13/2008,18100,18100,17700,17700,327,1532
02/14/2008,18000,18000,17800,17800,140,1857
02/15/2008,17300,17300,17300,17300,5,1974
02/18/2008,17700,17900,17700,17885,30,1849
02/19/2008,17800,18100,17695,18100,186,1869
02/20/2008,17710.05,17710.05,17710.02,17710.02,206,1916
02/21/2008,17900,17900,17325,17425,44,1744
02/26/2008,15996.63,16001.8,15601.12,15606.29,95,1781
02/27/2008,16102.33,16585.47,16102.33,16585.47,68,1801
02/28/2008,16652.41,16652.41,16418.97,16427.17,1876,1784
02/29/2008,16300,16700,16300,16650,832,1167
03/03/2008,16400,17150,16400,17150,608,1999
03/04/2008,17250,17250,17000,17000,107,2607
03/05/2008,16195,16230,16000,16000,13,2714
03/06/2008,16400,16400,16400,16400,2,2719
03/07/2008,16400,16400,16250,16250,41,2721
03/10/2008,15450,15450,15450,15450,5,2761
03/11/2008,15300,15605,15300,15605,10,2766
03/12/2008,15800,15810,14960,14960,220,2771
03/13/2008,14950,15200,14600,14700,14,2823
